ID,TOWN-CODE,Turnover_Ingresos_2012,Turnover_Ingresos_2011,WorkingCapital_FondoManiobra_2012,WorkingCapital_FondoManiobra_2011,CurrentAssets_ActivoCirculante_2012,CurrentAssets_ActivoCirculante_2011,CurrentLiability_PasivoLiquido_2012,CurrentLiability_PasivoLiquido_2011,Amortization_Amortizacion_2012,Amortization_Amortizacion_2011,IntangibleAssets_InmovilizadoInmaterial_2012,IntangibleAssets_InmovilizadoInmaterial_2011,TangibleAssets_InmovilizadoMaterial_2012,TangibleAssets_InmovilizadoMaterial_2011,AverageCollectionPeriod_PeriodoMedioDeCobro_2012,AverageCollectionPeriod_PeriodoMedioDeCobro_2011,AveragePaymentPeriod_PeriodoMedioDePago_2012,AveragePaymentPeriod_PeriodoMedioDePago_2011,InventoryTurnOver_RotacionDeInventario_2012,InventoryTurnOver_RotacionDeInventario_2011,Dividends_Dividendo_2011,Dividends_Dividendo_2012,LeveragePerc_ApalancamientoPerc_2012,LeveragePerc_ApalancamientoPerc_2011,Procurements_Aprovisionamientos_2011,Procurements_Aprovisionamientos_2012,Equity_Capital_2012,Equity_Capital_2011,Cash_Tesoreria_2012,Cash_Tesoreria_2011,ShortTermFinancialInvestments_InversionesFinancierasCortoPlazo_2011,ShortTermFinancialInvestments_InversionesFinancierasCortoPlazo_2012,LongTermFinancialInvestments_InversionesFinancierasLargoPlazo_2012,LongTermFinancialInvestments_InversionesFinancierasLargoPlazo_2011,Stock_Existencias_2012,Stock_Existencias_2011,FinancialExpenditures_2012,FinancialExpenditures_2011,FinancialDebt_DeudasFinancieras_2012,FinancialDebt_DeudasFinancieras_2011,LongTermDebt_DeudasLargoPlazo_2012,LongTermDebt_DeudasLargoPlazo_2011,ShortTermDebt_DeudasCortoPlazo_2012,ShortTermDebt_DeudasCortoPlazo_2011,TARGET
5020,197,121.6452,72,9.177039,6.672049,73.59639,63.479,10.67753,2.5655,21.63679,29.43398,0,0,114.44616,89.23783,26.712,46.187,36.198,63.066,47.843,0,0,0,715.564,0,-2.60258,-51.05883,3.1,3.1,53.98977,53.04145,1,0,99.34589,82.96104,6.78565,0,10.62634,6.54103,0.71114,0,237.81318,226.69466,0.71114,0,0
5021,1116,1206.95154,1347.39474,858.399169,542.52559,1019.11459,1027.73737,292.27236,417.11544,56.19068,58.57117,0.84636,0.84636,123.71073,179.90141,62.369,40.777,115.706,166.311,617.48,465.731,0,0,216.391,279.602,-529.12616,-450.40346,61.91502,61.91502,37.46751,190.58859,0,0,0.08349,1.14497,772.54324,684.52921,26.72309,30.11981,27.34318,6.81437,573.71718,581.94445,30.87867,10.34986,1
5022,690,134.024519,142.30404,192.9248,146.289419,212.21207,206.34442,36.77174,289.50203,3.2927,15.39529,0,0,274.90919,256.96539,566.253,508.621,114.814,216.987,0,0,0,0,106.444,191.184,-51.06597,-52.32076,3.00506,3.00506,1.4015,0,5.29202,0,0,0,0,0,8.93046,8.36627,3.10084,212.10428,230.70217,35.69673,4.15563,215.71095,0
5023,983,84.07186,65.56963,22.99254,8.0976,35.64638,11.83551,1103.07239,944.06285,24.98594,24.40103,0,0,702.62225,711.99089,98.455,44.458,50.217,1238.408,0,0,0,0,270.493,416.993,0,0,3.006,3.006,12.65384,3.73791,0,0,5,0,0,0,12.55776,13.29678,8.85017,0,240.39144,269.98445,1100.0456,858.28815,0
5024,1232,45.22777,16.75311,8.55288,17.68994,30.4313,20.35616,33.10258,22.86026,3.26232,0,0,0,321.92368,325.186,107.088,380.131,63.143,0,0,0,0,0,58.66,63.092,-0.177,-14.3624,223.01,223.01,16.97743,2.66622,0,0,0.09155,0.09155,0,0,3.31196,6.80797,1.55,0,117.09176,124.86564,28.20159,22.86026,0
5025,558,48.68885,113.9308,1.37672,1.54854,88.19077,75.13522,39.18333,10.33536,6.7636,7.00726,0,1.01128,10.31771,16.07003,10.179,7.325,39.095,84.462,0,0,0,0,54.582,0,-2.75006,-2.25424,3.00506,3.00506,19.30224,5.305,67.51181,67.51181,0,0,0,0,0,0.08571,35.45922,0,0,0,35.45922,0,0
5026,365,94.58114,143.48239,36.6361,35.0097,43.58333,67.61833,27.23615,32.59829,0.144,0.144,0,0,0.4438,0.5878,115.756,84.504,111.702,106.41,155.074,50.316,0,0,0.529,0.272,-39.17632,-18.99093,3.00506,3.00506,2.48813,25.9599,0.06443,0.06443,0,0,8.1806,5.47565,0.00482,0.00147,0.2219,0.15247,0,0,14.82508,15.06658,0
5027,1117,1087.77004,832.4529,191.78768,81.34369,472.7912,96.40585,393.18127,171.58714,14.15756,30.70736,5.67226,2.62374,606.60733,618.17332,63.472,35.177,75.424,59.174,0,0,0,0,26.805,43.386,0,0,12,12,278.25656,12.06216,3,2.74696,0.20282,0.13515,0,0,12.80946,14.46741,90.14219,61.56523,75.2149,126.15865,270.37985,80.81915,0
5028,689,458.91776,426.3023,1.57127,1.57127,339.69432,273.26476,26.2015,17.83912,9.2542,8.33078,5.32651,5.32651,131.98723,130.39906,1.232,1.326,47.995,19.326,0,0,0,0,24.747,41.014,0,0,12.621,12.621,146.05278,154.34472,117.34877,192.07027,5.80164,5.80164,0,0,6.59543,6.61636,3.33548,4.37067,84.83232,108.86573,4.2875,4.37067,0
5029,563,817.233179,823.77934,551.48612,466.6503,688.15555,616.20343,213.02879,192.07684,16.766617,22.85059,21.58762,11.22762,258.87142,266.89306,191.571,163.038,72.078,40.497,245.865,172.425,0,0,51.518,41.964,-220.21747,-181.17078,180.6,180.6,127.96591,137.65041,0,1.57308,0.7122,0.7122,123.73218,105.47518,12.26209,7.3109,122.35858,133.62067,176.39681,113.66942,122.35858,133.62067,0
5030,777,355.15498,615.97544,110.71226,183.92336,260.35374,338.0348,108.11449,130.97284,5.54899,5.84561,0,0,78.64367,84.19266,173.571,154.556,134.134,127.485,32.922,18.337,0,0,7.587,8.706,-284.50529,-222.32103,3.01,3.01,68.78728,59.08921,0,0,1,1,20.33126,14.49198,1.56392,2.23417,7.57923,7.266,9.3092,16.722669,12.96431,11.96745,0
5031,668,46.72449,81.71414,35.74302,39.29458,70.40979,75.97945,38.39383,29.20869,8.03764,9.67731,0,0,41.08749,49.12513,283.594,173.189,77.675,35.902,0,0,0,0,17.067,17.651,-18.87864,-7.87101,9,9,5.96879,9.07478,27.5935,27.63325,102.81,108.5,0,0,4.74941,2.77701,28.4052,20.57975,7.8873,19.22625,28.98661,20.57975,1
5032,417,5.15,0,0.72882,0.72882,29.5614,5.48811,14.26952,114.02651,2.50501,0,0,0,449.27,451.77501,50.946,0,389.337,548.074,0,0,0,0,338.068,0,0,0,140,3.2,3.50655,4.75929,0,25.32603,0.02392,0.02392,0,0,11.84617,11.31918,10.05835,10.15205,356.23647,358.7196,10.05835,109.33782,0
5033,380,1044.08942,1088.67762,562.48316,507.80939,846.02129,822.81845,445.26466,374.8735,61.84818,89.25519,0,0,584.46315,645.37588,28.532,72.345,144.124,193.35,753.161,1357.704,0,0,100.234,83.36,-115.18267,-287.011,150.25302,150.25302,37.19016,49.66888,0,0,7.97385,3,600.45975,434.4,35.77719,30.88564,153.59571,103.47675,392.08803,413.59999,233.87267,168.25815,1
5034,362,625.76656,0,598.82027,0,1291.40332,0,773.28961,0,18.32555,0,13.29007,0,102.49887,0,194.617,0,728.681,0,937.428,0,0,0,24.485,0,0,-168.94845,500,0,332.70209,0,0,179,0.70544,0,439.93643,0,2.23432,0,48.44197,0,85.90395,0,48.44197,0,0
5035,807,4117.39527,2966.77327,412.90868,2044.68318,3677.16045,3167.23767,29.36701,543.43738,86.72647,66.37647,442.09596,663.14366,329.83605,208.78605,36.102,259.448,5.996,39.55,0,0,0,0,4.573,14.197,-470.9881,-1244.54008,144.24291,144.24291,258.39733,5.47657,843.68795,2796.04603,18.85149,18.85151,0,0,16.63241,30.11776,0,399.01835,211.68841,87.52171,0,426.53128,0
5036,979,100.5,78,-153.69508,-154.202969,39.70741,267.597909,251.73656,291.84718,0,111.13316,0,0,1005.33749,1005.33749,92.13,118.706,1403.428,10933.905,0,0,0,0,-987.141,0,0,0,93.02,93.02,6.93205,0.77252,234.05003,0,0.07212,0.07212,7.05558,7.05558,106.48439,128.14012,40.08889,78.63237,4557.37503,4557.37503,40.08889,78.63237,0
5037,46,163.93036,177.89065,5.09979,3.58852,723.77532,722.22756,25.07741,25.63132,43.32241,41.83542,0,0,29.70611,33.163379,11.199,7.262,32.633,37.153,0,0,0,0,5.541,6.288,0,0,2596.01168,2596.01168,11.66597,11.77752,706.86152,707.00956,1.28089,1.99808,0,0,3.74694,3.36112,20.22,19.68,115.83771,136.26633,20.22,19.68,0
5038,491,54.26177,89.78003,93.896459,104.46109,96.95374,108.67904,74.48729,68.32567,7.20598,7.43813,0.00243,0.00243,54.91809,60.88168,37.615,70.4,293.767,137.374,924.513,605.779,0,0,73.171,65.132,-53.65601,-35.3196,6.01,6.01,0.58012,0.83393,0,0,0,0,90.70401,90.28811,3.71698,2.76456,36.70059,42.10909,18.03036,18.03036,36.70059,42.10909,0
5039,788,518.81288,801.44451,282.646089,258.3074,466.17313,485.10433,346.09807,353.69833,6.46329,7.45408,0,0,24.03469,30.49798,18.141,16.775,247.782,163.779,511.387,291.767,0,0,144.731,164.655,-544.15494,-306.18586,60.10121,60.10121,5.08465,6.74045,0,0,7.50253,7.50253,434.94325,441.01879,13.95004,13.61448,67.7164,58.46832,61.01933,82.02787,94.63643,70.38835,0
5040,1086,240.76288,258.02387,114.34488,49.62858,129.90448,94.34216,104.43512,76.60584,3.20653,4.17106,0.16155,0.43842,12.61465,15.14531,171.513,69.745,526.701,314.104,0,0,0,0,0,0.239,-33.79917,-2.75439,12.02024,12.02024,14.5254,43.92547,0.4275,0.67359,0,2.7168,0,0,0.00229,0.00724,0,0.08648,0,0,0,0.08648,0
5041,811,696.87531,848.89821,-109.59651,-23.5614,558.33789,873.34382,1044.12198,938.77394,23.92068,38.9541,0.00001,0.00001,243.87181,270.73804,35.642,28.213,274.414,217.289,0,0,0,0,140.952,112.107,-98.05293,-84.15744,27.53064,27.53064,0.7938,0,803.3752,483.98712,322.92094,326.12084,0,0,474.71228,84.39476,461.41656,404.57942,583.56924,690.6013,770.12164,703.29532,0
5042,41,287.67307,343.58843,142.86542,160.47701,367.88771,386.02109,331.78173,356.48127,11.84468,10.82609,1.00969,1.00969,8.6445,16.97237,287.996,246.274,443.103,399.202,235.948,206.791,0,0,0,0,-233.92636,-201.49194,3.6,3.6,5.57196,16.601777,0,0,0.29915,0.31132,132.0602,134.37226,3.3026,4.22187,13.01517,24.16568,41.86933,48.5208,46.91449,63.24956,0
5043,767,311.83136,252.29106,21.77628,206.67519,436.1265,448.53771,389.37662,440.72203,5.40396,5.40396,0,0,68.77666,74.18062,25.14,294.909,1911.5,2902.668,0,0,0,0,1.097,3.351,0,0,60.701,60.701,414.35022,228.86252,13,0,0,0,0,0,13.08094,34.20929,1.26824,2.74775,0,0,1.26824,2.74775,0
5044,1129,155.93556,125.51905,7.984169,30.5216,29.49328,77.1826,61.62996,41.9337,16.90754,9.10237,19.2,21.6,115.2078,128.51634,22.013,78.864,65.223,0.243,18.546,26.39,0,0,244.018,106.82,-41.25592,-58.70683,100,100,16.93374,46.661,0,0,1.4,1.4,3.02439,3.02439,4.30823,3.39933,6.68,0,86.23505,97.9,34.19769,41.87761,0
5045,847,457.31408,600.36958,134.55724,192.17131,238.96683,303.79582,202.84234,292.14359,4.70658,4.70658,0,0,32.35565,37.06223,75.52,85.649,84.217,75.527,136.209,105.942,0,0,184.382,310.369,-443.42718,-313.51107,30,30,13.51175,30.46414,0,10.9,0.305,9.28476,118.6203,130.49421,6.70012,8.70572,66.019899,131.63573,23.46348,14.22959,108.12761,178.1885,0
5046,767,37.9681,39.37362,0.0005,-0.02115,4.61072,11.0822,2.14798,2.34196,24.75561,24.11804,1.83033,3.09169,64.27406,87.76831,0.004,0.004,16.486,11.223,0,0,0,0,0,707.204,-14.38442,-0.18822,3.1,3.1,4.61022,11.0817,0,0,13,13,0,0,0.00053,0.01541,0,0,0,0,0.57003,0.61404,0
5047,1050,122.09169,127.03489,20.7796,21.95125,314.34053,292.0031,128.3514,134.55294,17.19343,9.92822,1.27376,1.27376,196.60824,210.9892,65.476,62.775,1306.251,839.66,0,0,0,0,0,0,-0.08,-0.88098,3.00506,3.00506,12.52861,11.40555,257.43373,278.59397,0.51949,0.51949,0,0,16.29189,16.35561,0.00756,30.21407,353.20847,349.03792,37.39258,62.1447,0
5048,690,611.33667,517.20754,613.55649,531.25175,666.95929,607.84463,386.43543,346.14444,106.81842,156.15164,0,0,840.92179,882.8503,372.597,378.105,373.262,385.148,0,0,0,0,37.891,35.634,-50.53945,-47.02328,6,6,32.36771,62.76272,1.86207,1.86207,3,3,0,0,14.18673,14.30662,94.6787,28.85443,244.2576,283.97387,94.6787,86.63434,0
5049,1486,3253.6204,4272.66183,860.01349,647.31257,1053.306,992.50422,758.2818,496.33607,42.81732,28.58618,0,0.3098,102.06573,104.84104,16.097,9.323,10.244,8.762,102.663,58.056,0,0,144.112,59.929,-3387.92477,-2505.54527,60.5808,60.5808,190.17187,331.92485,0,0,1.555,1.605,714.52509,546.36357,8.75282,17.525,675.84635,403.47507,0,0,677.62739,405.40071,0
5050,203,253.75825,250.9538,76.66516,61.58662,121.6168,101.92495,73.75391,62.30667,0.97121,2.53233,0,0,0.95634,1.92617,91.078,104.099,130.859,118.877,75.085,36.505,0,0,26.87,13.835,-173.63876,-176.59726,12,12,0,0.90406,10.84617,20.58379,0,0,36.83327,17.6079,3.04214,2.31842,0,0,10.33966,5.04917,3.94974,0,0
5051,520,459.86569,598.13051,17.433779,23.99343,171.17819,189.83182,107.61098,109.046,0.89833,1.83347,48.7891,48.9224,2.41416,3.17919,11.618,15.281,36.655,31.195,17.667,12.632,0,0,60.149,56.094,-521.11323,-397.7096,60.10201,60.10201,16.79516,23.80532,122.34986,120.02377,0.12021,0.12021,19.51796,18.2863,0.79114,1.23104,47.29552,34.92159,0,0,61.93456,58.96495,0
5052,252,931.87555,865.73111,0,0,92.9272,180.9423,60.79005,17.79194,9.41203,1.24312,0,0,421.70154,6.72267,0,0,27.885,7.891,0,0,-12.34568,-29.74683,61.964,0,-2.49229,0,3.01,3.01,86.9272,178.6465,2.2958,0,0.97463,0,0,0,1.08888,0,5.62149,0,170.53219,0,5.62149,0,1
5053,705,32.57039,45.23137,-3.27126,12.91748,20.51707,26.3252,12.11161,15.35238,2.94364,2.83066,1.37306,1.35039,52.19317,53.98134,0,102.811,68.157,292.167,0,0,0,0,31.409,33.17,0,0,3.2,3.2,5.51707,13.40772,0,15,0.03209,0.03209,0,0,0.64073,0.61377,1.638,1.7468,13.57381,15.21181,6.46859,3.0535,0
5054,563,627.98421,558.81643,360.24058,331.04708,426.20081,343.02735,435.27661,419.21946,119.613,125.33076,40.86883,40.86883,242.06328,361.67628,240.908,213.266,253.257,245.374,0,0,0,0,128.224,259.743,-73.40453,-81.81818,116.29584,116.29584,3.49282,3.58314,0.92244,2.46741,0,0,0,0,22.79925,16.93034,173.44426,184.5697,77.86468,184.32896,224.5615,242.69757,1
5055,1486,104.4097,123.01154,37.00325,33.42197,97.58135,99.99015,48.63735,51.92539,56.28377,55.522,0,0,20.43872,24.9727,127.585,97.811,59.666,87.881,0,0,0,0,35.805,38.57,0,0,1413,1413,60.5781,65.70724,0.86094,0,0.01585,0.01585,0,0,14.5648,14.73876,42.87215,40.35744,463.86162,507.30219,43.21215,41.45744,0
5056,1374,119.01293,167.70699,55.14985,53.50393,66.14657,70.43851,29.92221,20.88762,6.51987,6.76722,0,0,2.82983,10.01998,164.583,102.014,121.332,99.885,49.812,238.314,0,0,0,798.629,-9.03401,-6.00462,18.03,18.03,0,0,16.93458,10.90596,1.0438,1.393,0.83085,5.98038,14.60692,10.2159,0,0,43.43591,52.30108,14.26005,4.99812,0
5057,767,693.32162,793.95151,88.44984,72.92144,376.37487,390.97226,114.54134,144.81534,9.06547,8.51952,2.13809,4.27137,47.75175,13.65174,78.807,65.184,93.966,105.089,0,0,0,0,9.795,0.642,-73.91141,-93.11896,3.006,3.006,209.9665,241.93658,5.27562,14.63314,2.4,2.4,0,0,0.81872,0.02431,2.52672,0.12388,23.68445,0,2.52672,0.12388,1
5058,1480,168.20083,182.53172,8.82714,6.71015,85.24235,71.44675,12.73499,16.10969,0.92664,5.26233,0,0.35336,2.17853,2.75181,18.252,8.043,27.863,67.325,60.483,66.275,0,0,34.045,0,-35.96054,-43.15349,3.6066,3.6066,69.464,60.74799,0,0,0,0,7.2502,6.6203,1.35976,0.13586,5.78378,0,14.65411,0,5.78378,0,0
5059,26,92.56273,96.911019,36.90354,29.50452,155.69227,52.5768,63.24906,58.93589,16.17645,16.08291,0,0,887.87472,903.30159,143.527,109.601,450.879,757.832,0,0,0,0,6.409,9.728,-0.16141,-21.40597,425,425,53.78873,20.97228,0,65,32.10246,32.06958,0,0,1.82853,2.44447,16.49125,22.24167,45.48563,62.09477,16.49125,22.24167,0
5060,203,168.12547,172.88842,53.02143,78.50297,72.22385,90.68819,29.33771,55.00968,10.22609,0,0,0,61.81448,72.04057,16.303,38.496,71.97,297.41,328.126,1031.256,0,0,12.435,34.141,-22.08336,-57.56686,3.60607,3.60607,12.14004,8.94052,0,0,0,0,52.47,63.26,1.09739,1.81879,12.60361,15.60361,0,15.31204,12.60361,15.60361,0
5061,1486,36.17416,6.68046,42.44023,1.22424,43.54845,2.44823,146.93833,92.61168,1.85721,1.85721,0,0,93.23812,95.09533,422.359,65.972,193.687,869.686,0,0,0,0,22.783,31.457,0,-20.46215,306.5151,306.5151,1.10822,1.22399,0,0,75.61566,69.36566,0,0,4.47507,0.77943,4.41265,2.54662,13.72195,22.50376,130.85487,77.95789,0
5062,1303,71.44424,72.765459,-150.124271,-44.65719,302.44877,367.17234,588.7222,636.56266,11.2904,11.2904,0.55219,0.589,391.62824,402.88183,1341.763,1693.073,9220.98,8112.554,0,0,0,0,0.946,0.755,0,0,183.309,183.309,28.6253,17.41556,2.65218,2.65218,0,0,4.89,4.89,0,0,1.05024,1.05024,0,0,58.6841,163.7463,0
5063,790,19.49444,16.6674,-10.55693,6.41257,5.78911,19.45588,631.18606,605.69849,3.66025,3.66025,0,0,354.77343,354.77344,49.659,138.505,587.607,293.002,0,0,0,0,-277.243,0,-0.31174,-1.01553,60.10121,60.10121,0,2.72126,3.09999,3.1,93.38379,93.38379,0,0,4.87301,4.67474,44.26997,50,23.92148,49.8121,585.67072,590.70075,0
5064,1154,406.41017,671.074919,68.0614,84.20789,77.78179,198.69082,97.13602,63.38976,4.70799,11.13448,0,0,10.03056,11.38009,59.652,44.787,65.009,50.692,1.948,1.997,0,0,-86.623,75.622,-129.65218,-132.87526,40,40,0,104.86243,7.71225,9.72039,0,5.33333,0.71921,0.71921,4.140279,8.06838,0,0,54.5482,65.4572,43.78534,21.818,0
5065,747,93.86146,121.522,117.7432,102.80803,157.82836,160.54979,105.28624,95.31607,0,0.42532,0,0,32.71568,32.71568,74.22,65.793,233.381,116.081,1112.497,357.469,0,0,207.124,237.437,-85.61258,-33.85163,3.00506,3.00506,27.86643,47.32956,6,6,0,0,104.61075,85.0109,6.51676,3.74901,68.60402,59.60807,35.16024,51.2571,68.60402,59.60807,0
5066,767,0.00001,0,0,0,483293.4198,444244.8111,46704.10041,67839.2299,0,0,0,0,0,0,0,0,478.177,8642.166,0,0,0,0,0,0,0,0,600000,200000,42.50577,1736.52404,0,0,0,0,0,0,974988.9848,988364.1786,46447.55005,64526.80942,2378030.325,2361620.36,46447.55005,64526.80942,0
5067,33,781.26217,1078.34053,234.43071,135.63909,525.6948,366.34499,628.86267,336.54489,64.29955,23.51843,248.86949,63.52468,264.295229,275.68017,103.927,66.449,295.854,95.245,87.054,17.393,0,0,554.309,352.201,-672.89206,-302.39426,30.05061,30.05061,37.90857,0,134.79221,189.1225,6.59935,6.59935,73.12415,32.5105,97.43225,58.94272,234.333,120.82197,334.42948,278.99976,234.333,120.82197,1
5068,1423,44.57765,44.93485,2.19691,-4.16624,3.1115,6.86256,140.85039,189.02398,0,0,0,0,148.51684,178.44811,18.872,21.342,1.609,60.854,0,0,0,0,-118.226,-95.176,-8.55072,-7.83509,6.01012,6.01012,0.77453,4.1986,0,0,0,0,0,0,0.17856,0.16729,0.012,0,69.97833,73.27833,140.71033,182.19378,0
5069,1377,156.06678,66.42184,-1.13302,4.59909,14.76032,44.94786,22.14319,10.42724,0.6954,0,0,0,13.46552,14.16092,0.137,24.926,71.19,9.678,22.584,0,0,0,44.336,33.163,-77.33031,-60.26093,3.008,3.008,10.92038,40.34877,0,0,45,45,3.7804,0,0.73382,1.20457,5.69491,7.83899,11.74564,17.44413,5.69491,7.83899,0
5070,852,64.125,0,6.1382,0,34.63185,0,59.22689,0,1.93362,0,0,0,0,0,34.46,0,96.408,0,0,0,0,0,186.442,0,0,0,6.01,0,28.49365,0,0,0,0,0,0,0,3.3925,0,13.212,0,62.66401,0,57.64226,0,0
5071,1402,671.83751,231.17597,-123.43621,-87.78079,191.03795,14.59818,251.65955,92.53772,0,0,0,0,0,0,40.347,0,139.159,141.742,14.439,0,0,0,-38.942,0,-214.01575,-542.87553,3.6,3.6,93.96734,14.598,0,0,6,0,21.77412,0,0.07891,0.00107,3.47371,0,15.44348,0,3.62827,0.335,0
5072,940,160.12266,230.97327,130.41877,142.528509,204.24316,214.31937,233.02153,222.56158,0,0.1295,0,0,14.71469,14.71469,258.784,194.655,262.42,136.502,280.268,167.628,0,0,0,0,-175.4165,-104.91637,12.02024,12.02024,7.45975,7.74988,0,0,0,0,81.68,81.68,2.22102,3.95768,134.7816,142.40204,15.63953,37.95953,134.7816,142.40204,0
5073,777,134.41905,198.03998,-250.32399,-78.94644,282.4668,379.05047,805.8121,849.85406,0,0,0,0,52.69064,52.69064,106.416,514.541,1654.392,1142.208,313.319,195.626,0,0,-12.115,-13.552,-169.30186,-105.70688,6.01,6.01,150.73222,3.99561,0,0,4.03518,4.03518,92,92,0,0,31.26831,31.26831,28.74572,28.74572,211.33817,211.33817,0
5074,689,455.37609,357.27169,544.988,693.35211,550.95615,695.56836,516.53577,822.5641,24.65954,25.07664,0,0,1000.80955,1013.82284,430.843,698.646,6831.643,10338.335,0,0,0,0,33.662,66.89,0,0,3.006,3.006,4.16468,2.063139,0.01435,0.01435,542.754,163.67396,0,0,21.674489,16.20531,0.08095,0,397.35341,421.04671,22.82444,220.13349,0
5075,705,264.29599,374.42278,52.12584,39.7153,100.36741,115.79928,67.90061,94.57656,26.17648,26.73181,1.12775,1.72759,563.89556,588.89409,71.001,38.185,495.066,333.35,0,0,0,0,104.578,117.951,0,0,4.50759,4.50759,48.24157,76.08398,0,0,0,0,0,0,2.18757,2.832,26.89998,26.89998,279.44995,306.34993,28.3184,26.89998,0
5076,3,1315.44373,870.89979,110.00831,143.23131,258.78238,306.42417,219.00943,288.59258,14.97416,6.06814,0,0,53.90412,63.31089,58.49,100.634,76.237,120.167,16.396,29.348,0,0,438.233,462.612,-525.66435,-790.11142,3.02,3.02,8.03424,20.11793,0,1.03605,0.86419,0.86419,35.987,42.854,23.70104,7.12094,28.449,15.81406,71.69052,64.61981,28.449,89.47151,0
5077,1178,11.82883,8.64146,46.43027,36.27157,1516.09037,1553.77691,1178.15175,1229.74615,31.29245,36.47288,0.32761,0.32761,1265.37093,1306.68879,1420.986,1516.033,15.288,7.301,0,0,0,0,12.534,15.473,0,-0.03351,601.01,601.01,5.8998,31.42095,1485.965,1463.5,359.41183,339.22483,0,0,7.06576,6.48843,12.5457,15.34891,208.32268,229.6823,1177.5457,1229.34891,0
5078,19,391.94814,236.14831,127.41973,134.72556,414.27722,472.37089,553.47722,613.14906,0,0,0,0,215.73997,212.06497,186.514,242.851,296.093,589.843,231.576,721.093,0,0,266.718,306.435,-151.64029,-320.30286,129.216,129.216,5.03773,8.97689,0.35044,0.13222,4.61182,2.61182,206.041,303.74102,10.59294,12.73513,261.65479,284.83106,0,0,261.65479,284.83106,0
5079,550,8775.88008,5923.34353,3489.63951,1541.86195,5957.41321,3148.593,4484.24082,2786.91507,966.17966,945.76283,0.00001,0.00001,9436.44737,10059.3474,192.375,149.983,152.479,202.736,37.219,19.508,0,0,123.953,133.906,-3785.32157,-7020.81951,1092.34538,1092.34538,541.92103,475.67496,0,0,0,0,725.85728,205.1228,255.93884,240.01794,1101.41446,302.85087,2365.17839,4676.90234,1101.41446,302.85087,0
5080,829,319.24789,364.23495,73.566019,45.10909,121.99246,95.94671,116.8644,89.18384,4.04418,2.74404,0,0,7.35789,11.10596,33.597,70.342,127.39,94.353,168.38,19.255,0,0,0,0,-186.77225,-173.07209,18,18,11.2479,14.78694,0,0,0.8,0.8,80.95,9.99,1.17996,1.39101,0,0,0,0,36.17528,25.62149,0
5081,1416,212.92385,0,10.721319,0,119.99853,0,91.05231,0,1.81532,0,0,0,19.37112,0,156.655,0,163.369,0,0,0,0,0,55.898,0,0,-159.40848,24,0,25.619,0,0,1.725,0,0,0,0,1.0863,0,3.31566,0,14.19771,0,3.31566,0,0
5082,767,19580.10367,22337.02194,-2097.423729,-1680.009769,7525.46713,8614.78911,6501.06447,9263.77015,418.57999,622.45777,25.35704,37.12547,4002.98168,4335.65604,33.436,34.654,142.938,155.912,20.797,23.778,0,0,294.08,293.483,-13185.57523,-11528.28229,360.60726,360.60726,25.96736,14.69836,0,5001.48958,7.88064,7.88064,665.9947,870.92203,146.56519,267.103539,1093.36366,2438.897119,3498.43093,2135.07456,1118.3984,2754.42786,0
5083,1258,1990.33857,1894.86158,454.768999,327.266579,675.03362,786.90206,456.57489,739.3365,48.90867,55.22381,7.63486,23.88835,734.08493,740.09629,113.318,73.528,125.113,95.238,0,95.951,0,0,156.552,214.769,-15.98365,-16.04821,374.16357,323.50693,28.42707,11.69691,370.34632,7.00612,3.19066,3.17489,0,4.26016,32.65517,41.48388,83.33933,412.40575,580.21307,459.13274,134.61946,453.77575,0
5084,197,325.5358,0,-3.72901,0,61.64655,0,158.17466,0,30.48809,0,54.94444,0,32.33021,0,3.497,0,46.354,0,44.593,0,0,0,136.272,0,0,-125.83462,3.006,0,41.59907,0,0,0.6367,14.20822,0,15.5874,0,0.5281,0,6.75196,0,0,0,130.98083,0,0
5085,1402,439.9322,727.83123,238.58684,194.1408,305.10259,309.54699,197.62012,101.48618,34.06009,16.665687,275.59801,68.43629,33.09683,49.97665,154.369,106.025,53.57,72.366,83.097,36.482,0,0,537.139,279.276,-379.2459,-298.72298,9.01518,6.01012,6.10614,56.65706,0.09867,41.39867,4.20708,4.20708,68.953,38.433,13.1027,10.45504,144.21002,0,332.75238,243.96711,144.21002,14.2,0
5086,445,89.6326,197.55888,29.89001,40.21783,35.99665,65.42217,51.39057,36.08359,7.04382,7.37402,0,0,157.23728,114.06785,49.122,38.77,161.704,107.489,196.132,205.007,0,0,25.238,29.516,-45.06302,-37.10501,34.9,34.9,3.55076,18.38866,0.09524,0,0,0,20.21532,25.66182,1.18466,1.35819,4.29054,4.14318,25.15853,29.44907,27.49054,12.14318,0
5087,847,213.6574,221.86143,287.67798,223.80086,340.85889,272.94147,54.28004,48.87446,18.05759,24.59182,0.41186,0.41186,506.18891,524.2465,281.687,200.116,124.011,105.929,554.29,502.964,0,0,51.277,44.454,-90.16069,-95.68414,224.173,224.25121,11.9146,9.31879,14.32924,14.44008,0.50527,0.50527,147.32443,125.96552,10.78032,9.0626,9.22121,8.40004,262.93325,224.75517,9.22121,8.40004,0
